date,node,country,transport,version,lower,upper,clients,frac
2017-10-08,relay,ms,,,0,12,3,83
2017-10-08,relay,mt,,,215,670,419,83
2017-10-08,relay,mu,,,354,1024,589,83
2017-10-08,relay,mv,,,116,409,263,83
2017-10-08,relay,mw,,,35,174,83,83
2017-10-08,relay,mx,,,6102,14133,10136,83
2017-10-08,relay,my,,,2729,6555,4573,83
2017-10-08,relay,mz,,,73,290,169,83
2017-10-08,relay,na,,,98,359,198,83
2017-10-08,relay,nc,,,155,515,302,83
2017-10-08,relay,ne,,,17,113,54,83
2017-10-08,relay,nf,,,,,0,83
2017-10-08,relay,ng,,,952,2463,1597,83
2017-10-08,relay,ni,,,139,470,280,83
2017-10-08,relay,nl,,,61732,135808,43217,83
2017-10-08,relay,no,,,3528,8363,5876,83
2017-10-08,relay,np,,,231,712,611,83
2017-10-08,relay,nr,,,0,8,1,83
2017-10-08,relay,nz,,,1822,4484,3056,83
2017-10-08,relay,om,,,3286,7818,4873,83
2017-10-08,relay,pa,,,367,1055,648,83
2017-10-08,relay,pe,,,1245,3149,2046,83
2017-10-08,relay,pf,,,96,353,188,83
2017-10-08,relay,pg,,,54,231,141,83
2017-10-08,relay,ph,,,2474,5976,4116,83
2017-10-08,relay,pk,,,2547,6141,4183,83
2017-10-08,relay,pl,,,12881,29149,22123,83
2017-10-08,relay,pm,,,3,50,15,83
2017-10-08,relay,pr,,,32,164,128,83
2017-10-08,relay,ps,,,222,689,449,83
2017-10-08,relay,pt,,,3330,7918,5223,83
2017-10-08,relay,pw,,,0,15,8,83
2017-10-08,relay,py,,,363,1045,665,83
2017-10-08,relay,qa,,,1031,2651,1822,83
2017-10-08,relay,re,,,354,1025,647,83
2017-10-08,relay,ro,,,11980,27163,13702,83
2017-10-08,relay,rs,,,1591,3952,2759,83
2017-10-08,relay,ru,,,143172,312390,214885,83
2017-10-08,relay,rw,,,63,259,147,83
2017-10-08,relay,sa,,,3546,8405,5426,83
2017-10-08,relay,sb,,,1,39,19,83
2017-10-08,relay,sc,,,32926,73079,5882,83
2017-10-08,relay,sd,,,281,839,486,83
2017-10-08,relay,se,,,9456,21584,15528,83
2017-10-08,relay,sg,,,4813,11253,7855,83
2017-10-08,relay,sh,,,,,0,83
2017-10-08,relay,si,,,958,2475,1686,83
2017-10-08,relay,sk,,,1871,4597,3267,83
2017-10-08,relay,sl,,,10,84,38,83
2017-10-08,relay,sm,,,0,33,11,83
2017-10-08,relay,sn,,,216,673,426,83
2017-10-08,relay,so,,,39,185,98,83
2017-10-08,relay,sr,,,79,304,144,83
2017-10-08,relay,ss,,,13,95,49,83
2017-10-08,relay,st,,,0,18,2,83
2017-10-08,relay,sv,,,256,776,481,83
2017-10-08,relay,sx,,,0,30,18,83
2017-10-08,relay,sy,,,482,1340,832,83
2017-10-08,relay,sz,,,5,65,23,83
2017-10-08,relay,tc,,,1,39,14,83
2017-10-08,relay,td,,,10,84,38,83
2017-10-08,relay,tg,,,41,192,88,83
2017-10-08,relay,th,,,2838,6804,4825,83
2017-10-08,relay,tj,,,85,324,192,83
2017-10-08,relay,tl,,,0,33,8,83
2017-10-08,relay,tm,,,2,46,23,83
2017-10-08,relay,tn,,,1216,3082,1624,83
2017-10-08,relay,to,,,0,23,4,83
2017-10-08,relay,tr,,,2077,5070,4081,83
2017-10-08,relay,tt,,,309,910,586,83
2017-10-08,relay,tw,,,15254,34374,22408,83
2017-10-08,relay,tz,,,137,465,317,83
2017-10-08,relay,ua,,,110619,241885,166913,83
2017-10-08,relay,ug,,,177,571,315,83
2017-10-08,relay,us,,,266681,579427,416570,83
2017-10-08,relay,uy,,,643,1727,1057,83
2017-10-08,relay,uz,,,380,1090,724,83
2017-10-08,relay,va,,,0,8,1,83
2017-10-08,relay,vc,,,7,72,27,83
2017-10-08,relay,ve,,,1928,4728,3306,83
2017-10-08,relay,vg,,,0,35,8,83
2017-10-08,relay,vi,,,0,21,5,83
2017-10-08,relay,vn,,,2549,6145,4273,83
2017-10-08,relay,vu,,,1,37,14,83
2017-10-08,relay,wf,,,0,30,11,83
2017-10-08,relay,ws,,,0,18,5,83
2017-10-08,relay,xk,,,14,99,63,83
2017-10-08,relay,ye,,,233,717,429,83
2017-10-08,relay,yt,,,9,82,32,83
2017-10-08,relay,za,,,2483,5995,4244,83
2017-10-08,relay,zm,,,85,322,176,83
2017-10-08,relay,zw,,,133,456,262,83
2017-10-08,relay,,,,,,2381975,83
2017-10-08,relay,??,,,,,42093,83
2017-10-08,relay,eh,,,,,0,83
2017-10-08,bridge,a1,,,,,1,69
2017-10-08,bridge,a2,,,,,0,69
2017-10-08,bridge,ae,,,,,367,69
2017-10-08,bridge,af,,,,,9,69
2017-10-08,bridge,ag,,,,,3,69
2017-10-08,bridge,al,,,,,15,69
2017-10-08,bridge,am,,,,,7,69
2017-10-08,bridge,ao,,,,,11,69
2017-10-08,bridge,ar,,,,,96,69
2017-10-08,bridge,as,,,,,1,69
2017-10-08,bridge,at,,,,,163,69
2017-10-08,bridge,au,,,,,429,69
2017-10-08,bridge,aw,,,,,1,69
2017-10-08,bridge,ax,,,,,0,69
2017-10-08,bridge,az,,,,,16,69
2017-10-08,bridge,ba,,,,,9,69
2017-10-08,bridge,bb,,,,,5,69
2017-10-08,bridge,bd,,,,,208,69
2017-10-08,bridge,be,,,,,110,69
2017-10-08,bridge,bf,,,,,1,69
2017-10-08,bridge,bg,,,,,45,69
2017-10-08,bridge,bh,,,,,18,69
2017-10-08,bridge,bi,,,,,2,69
2017-10-08,bridge,bj,,,,,3,69
2017-10-08,bridge,bm,,,,,1,69
2017-10-08,bridge,bn,,,,,4,69
2017-10-08,bridge,bo,,,,,16,69
2017-10-08,bridge,br,,,,,3801,69
2017-10-08,bridge,bs,,,,,1,69
2017-10-08,bridge,bt,,,,,1,69
2017-10-08,bridge,bw,,,,,4,69
2017-10-08,bridge,by,,,,,1150,69
2017-10-08,bridge,bz,,,,,2,69
2017-10-08,bridge,ca,,,,,511,69
2017-10-08,bridge,cd,,,,,8,69
2017-10-08,bridge,cf,,,,,1,69
2017-10-08,bridge,cg,,,,,1,69
2017-10-08,bridge,ch,,,,,328,69
2017-10-08,bridge,ci,,,,,11,69
2017-10-08,bridge,cl,,,,,60,69
2017-10-08,bridge,cm,,,,,22,69
2017-10-08,bridge,cn,,,,,965,69
2017-10-08,bridge,co,,,,,97,69
2017-10-08,bridge,cr,,,,,13,69
2017-10-08,bridge,cu,,,,,9,69
2017-10-08,bridge,cv,,,,,1,69
2017-10-08,bridge,cw,,,,,1,69
2017-10-08,bridge,cx,,,,,0,69
2017-10-08,bridge,cy,,,,,11,69
2017-10-08,bridge,cz,,,,,114,69
2017-10-08,bridge,de,,,,,1448,69
2017-10-08,bridge,dj,,,,,1,69
2017-10-08,bridge,dk,,,,,70,69
2017-10-08,bridge,do,,,,,15,69
2017-10-08,bridge,dz,,,,,163,69
2017-10-08,bridge,ec,,,,,32,69
2017-10-08,bridge,ee,,,,,14,69
2017-10-08,bridge,eg,,,,,1039,69
2017-10-08,bridge,er,,,,,0,69
2017-10-08,bridge,es,,,,,303,69
2017-10-08,bridge,et,,,,,28,69
2017-10-08,bridge,eu,,,,,22,69
2017-10-08,bridge,fi,,,,,124,69
2017-10-08,bridge,fj,,,,,3,69
2017-10-08,bridge,fk,,,,,0,69
2017-10-08,bridge,fo,,,,,1,69
2017-10-08,bridge,fr,,,,,794,69
2017-10-08,bridge,ga,,,,,2,69
2017-10-08,bridge,gb,,,,,1484,69
2017-10-08,bridge,ge,,,,,14,69
2017-10-08,bridge,gf,,,,,0,69
2017-10-08,bridge,gg,,,,,2,69
2017-10-08,bridge,gh,,,,,37,69
2017-10-08,bridge,gi,,,,,2,69
2017-10-08,bridge,gl,,,,,2,69
2017-10-08,bridge,gm,,,,,4,69
2017-10-08,bridge,gn,,,,,2,69
2017-10-08,bridge,gp,,,,,3,69
2017-10-08,bridge,gq,,,,,2,69
2017-10-08,bridge,gr,,,,,65,69
2017-10-08,bridge,gt,,,,,13,69
2017-10-08,bridge,gu,,,,,2,69
2017-10-08,bridge,gy,,,,,1,69
2017-10-08,bridge,hk,,,,,85,69
2017-10-08,bridge,hn,,,,,8,69
2017-10-08,bridge,hr,,,,,29,69
2017-10-08,bridge,ht,,,,,2,69
2017-10-08,bridge,hu,,,,,68,69
2017-10-08,bridge,id,,,,,275,69
2017-10-08,bridge,ie,,,,,71,69
2017-10-08,bridge,il,,,,,68,69
2017-10-08,bridge,im,,,,,27,69
2017-10-08,bridge,in,,,,,1056,69
2017-10-08,bridge,iq,,,,,14,69
2017-10-08,bridge,ir,,,,,1103,69
2017-10-08,bridge,is,,,,,15,69
2017-10-08,bridge,it,,,,,524,69
2017-10-08,bridge,je,,,,,2,69
2017-10-08,bridge,jm,,,,,9,69
2017-10-08,bridge,jo,,,,,75,69
2017-10-08,bridge,jp,,,,,464,69
2017-10-08,bridge,ke,,,,,61,69
2017-10-08,bridge,kg,,,,,19,69
2017-10-08,bridge,kh,,,,,4,69
2017-10-08,bridge,kn,,,,,0,69
2017-10-08,bridge,kr,,,,,116,69
2017-10-08,bridge,kw,,,,,33,69
2017-10-08,bridge,ky,,,,,2,69
2017-10-08,bridge,kz,,,,,299,69
2017-10-08,bridge,la,,,,,1,69
2017-10-08,bridge,lb,,,,,14,69
2017-10-08,bridge,lc,,,,,2,69
2017-10-08,bridge,li,,,,,22,69
2017-10-08,bridge,lk,,,,,31,69
2017-10-08,bridge,lr,,,,,7,69
2017-10-08,bridge,ls,,,,,2,69
2017-10-08,bridge,lt,,,,,28,69
2017-10-08,bridge,lu,,,,,23,69
2017-10-08,bridge,lv,,,,,33,69
2017-10-08,bridge,ly,,,,,29,69
2017-10-08,bridge,ma,,,,,94,69
2017-10-08,bridge,mc,,,,,0,69
2017-10-08,bridge,md,,,,,41,69
2017-10-08,bridge,me,,,,,3,69
2017-10-08,bridge,mg,,,,,7,69
2017-10-08,bridge,mk,,,,,8,69
2017-10-08,bridge,ml,,,,,3,69
2017-10-08,bridge,mm,,,,,5,69
2017-10-08,bridge,mn,,,,,5,69
2017-10-08,bridge,mo,,,,,3,69
2017-10-08,bridge,mq,,,,,13,69
2017-10-08,bridge,mr,,,,,0,69
2017-10-08,bridge,mt,,,,,6,69
2017-10-08,bridge,mu,,,,,7,69
2017-10-08,bridge,mv,,,,,4,69
2017-10-08,bridge,mw,,,,,2,69
2017-10-08,bridge,mx,,,,,224,69
2017-10-08,bridge,my,,,,,111,69
2017-10-08,bridge,mz,,,,,2,69
2017-10-08,bridge,na,,,,,2,69
2017-10-08,bridge,nc,,,,,2,69
2017-10-08,bridge,ne,,,,,8,69
2017-10-08,bridge,ng,,,,,79,69
2017-10-08,bridge,ni,,,,,5,69
2017-10-08,bridge,nl,,,,,466,69
2017-10-08,bridge,no,,,,,74,69
2017-10-08,bridge,np,,,,,16,69
2017-10-08,bridge,nz,,,,,57,69
2017-10-08,bridge,om,,,,,44,69
2017-10-08,bridge,pa,,,,,13,69
2017-10-08,bridge,pe,,,,,38,69
2017-10-08,bridge,pf,,,,,2,69
2017-10-08,bridge,pg,,,,,7,69
2017-10-08,bridge,ph,,,,,133,69
2017-10-08,bridge,pk,,,,,116,69
2017-10-08,bridge,pl,,,,,246,69
2017-10-08,bridge,pr,,,,,6,69
2017-10-08,bridge,ps,,,,,16,69
2017-10-08,bridge,pt,,,,,81,69
2017-10-08,bridge,pw,,,,,1,69
2017-10-08,bridge,py,,,,,6,69
2017-10-08,bridge,qa,,,,,47,69
2017-10-08,bridge,re,,,,,14,69
2017-10-08,bridge,ro,,,,,183,69
2017-10-08,bridge,rs,,,,,26,69
2017-10-08,bridge,ru,,,,,6891,69
2017-10-08,bridge,rw,,,,,5,69
2017-10-08,bridge,sa,,,,,416,69
2017-10-08,bridge,sb,,,,,0,69
2017-10-08,bridge,sc,,,,,5,69
2017-10-08,bridge,sd,,,,,28,69
2017-10-08,bridge,se,,,,,203,69
2017-10-08,bridge,sg,,,,,103,69
2017-10-08,bridge,si,,,,,23,69
2017-10-08,bridge,sk,,,,,37,69
2017-10-08,bridge,sl,,,,,1,69
2017-10-08,bridge,sm,,,,,0,69
2017-10-08,bridge,sn,,,,,3,69
2017-10-08,bridge,so,,,,,9,69
2017-10-08,bridge,sr,,,,,4,69
2017-10-08,bridge,ss,,,,,2,69
2017-10-08,bridge,sv,,,,,11,69
2017-10-08,bridge,sy,,,,,17,69
2017-10-08,bridge,sz,,,,,1,69
2017-10-08,bridge,td,,,,,2,69
2017-10-08,bridge,tg,,,,,2,69
2017-10-08,bridge,th,,,,,61,69
2017-10-08,bridge,tj,,,,,11,69
2017-10-08,bridge,tl,,,,,2,69
2017-10-08,bridge,tm,,,,,78,69
2017-10-08,bridge,tn,,,,,49,69
2017-10-08,bridge,tr,,,,,3049,69
2017-10-08,bridge,tt,,,,,4,69
2017-10-08,bridge,tw,,,,,48,69
2017-10-08,bridge,tz,,,,,5,69
2017-10-08,bridge,ua,,,,,2964,69
2017-10-08,bridge,ug,,,,,9,69
2017-10-08,bridge,us,,,,,5017,69
2017-10-08,bridge,uy,,,,,44,69
2017-10-08,bridge,uz,,,,,76,69
2017-10-08,bridge,va,,,,,0,69
2017-10-08,bridge,vc,,,,,0,69
2017-10-08,bridge,ve,,,,,46,69
2017-10-08,bridge,vg,,,,,0,69
2017-10-08,bridge,vi,,,,,0,69
2017-10-08,bridge,vn,,,,,73,69
2017-10-08,bridge,vu,,,,,0,69
2017-10-08,bridge,ws,,,,,1,69
2017-10-08,bridge,xk,,,,,2,69
2017-10-08,bridge,ye,,,,,66,69
2017-10-08,bridge,za,,,,,128,69
2017-10-08,bridge,zm,,,,,5,69
2017-10-08,bridge,zw,,,,,15,69
2017-10-08,bridge,,,,,,41474,69
2017-10-08,bridge,,,v4,,,40613,69
2017-10-08,bridge,,,v6,,,861,69
2017-10-08,bridge,,<OR>,,,,2276,69
2017-10-08,bridge,,fte,,,,5,69
2017-10-08,bridge,,meek,,,,10031,69
2017-10-08,bridge,,obfs2,,,,5,69
2017-10-08,bridge,,obfs3,,,,2298,69
2017-10-08,bridge,,obfs4,,,,26799,69
2017-10-08,bridge,,scramblesuit,,,,59,69
2017-10-08,bridge,,snowflake,,,,2,69
2017-10-08,bridge,??,,,,,766,69
2017-10-09,relay,a1,,,0,16,3,85
2017-10-09,relay,a2,,,,,0,85
2017-10-09,relay,ad,,,64,207,122,85
2017-10-09,relay,ae,,,251704,409268,322756,85
2017-10-09,relay,af,,,181,450,315,85
2017-10-09,relay,ag,,,26,115,55,85
2017-10-09,relay,ai,,,0,13,4,85
2017-10-09,relay,al,,,492,1041,709,85
2017-10-09,relay,am,,,495,1047,773,85
2017-10-09,relay,an,,,,,0,85
2017-10-09,relay,ao,,,175,438,250,85
2017-10-09,relay,ap,,,0,7,0,85
2017-10-09,relay,aq,,,0,16,7,85
2017-10-09,relay,ar,,,8571,14751,11325,85
2017-10-09,relay,as,,,3,45,11,85
2017-10-09,relay,at,,,8435,14525,11751,85
2017-10-09,relay,au,,,17806,30004,22971,85
2017-10-09,relay,aw,,,31,128,70,85
2017-10-09,relay,ax,,,13,77,40,85
2017-10-09,relay,az,,,799,1600,1079,85
2017-10-09,relay,ba,,,683,1390,940,85
2017-10-09,relay,bb,,,128,344,219,85
2017-10-09,relay,bd,,,2168,3990,3605,85
2017-10-09,relay,be,,,8284,14274,11165,85
2017-10-09,relay,bf,,,44,159,96,85
2017-10-09,relay,bg,,,6435,11191,8858,85
2017-10-09,relay,bh,,,497,1052,2235,85
2017-10-09,relay,bi,,,8,64,32,85
2017-10-09,relay,bj,,,163,415,288,85
2017-10-09,relay,bl,,,0,21,3,85
2017-10-09,relay,bm,,,40,150,85,85
2017-10-09,relay,bn,,,148,384,266,85
2017-10-09,relay,bo,,,615,1267,985,85
2017-10-09,relay,bq,,,0,23,11,85
2017-10-09,relay,br,,,25985,43422,33625,85
2017-10-09,relay,bs,,,144,375,260,85
2017-10-09,relay,bt,,,10,70,47,85
2017-10-09,relay,bw,,,56,187,165,85
2017-10-09,relay,by,,,2924,5281,3706,85
2017-10-09,relay,bz,,,81,243,129,85
2017-10-09,relay,ca,,,33890,56351,43876,85
2017-10-09,relay,cd,,,139,365,240,85
2017-10-09,relay,cf,,,0,25,11,85
2017-10-09,relay,cg,,,28,121,71,85
2017-10-09,relay,ch,,,10847,18526,14125,85
2017-10-09,relay,ci,,,324,729,474,85
2017-10-09,relay,ck,,,0,16,4,85
2017-10-09,relay,cl,,,3356,6015,4473,85
2017-10-09,relay,cm,,,244,575,448,85
2017-10-09,relay,cn,,,652,1333,1161,85
2017-10-09,relay,co,,,3952,7024,5822,85
2017-10-09,relay,cr,,,665,1357,974,85
2017-10-09,relay,cs,,,0,13,9,85
2017-10-09,relay,cu,,,213,515,342,85
2017-10-09,relay,cv,,,31,126,58,85
2017-10-09,relay,cw,,,55,185,118,85
2017-10-09,relay,cx,,,0,16,3,85
2017-10-09,relay,cy,,,735,1484,970,85
2017-10-09,relay,cz,,,6949,12051,9251,85
2017-10-09,relay,de,,,186590,304033,312893,85
2017-10-09,relay,dj,,,38,144,90,85
2017-10-09,relay,dk,,,3925,6977,5156,85
2017-10-09,relay,dm,,,3,41,14,85
2017-10-09,relay,do,,,770,1548,1076,85
2017-10-09,relay,dz,,,1854,3448,2590,85
2017-10-09,relay,ec,,,1318,2517,1602,85
2017-10-09,relay,ee,,,1116,2163,1591,85
2017-10-09,relay,eg,,,993,1944,730,85
2017-10-09,relay,er,,,0,11,3,85
2017-10-09,relay,es,,,25640,42858,33049,85
2017-10-09,relay,et,,,456,975,644,85
2017-10-09,relay,eu,,,10,69,20,85
2017-10-09,relay,fi,,,7545,13044,10316,85
2017-10-09,relay,fj,,,24,109,77,85
2017-10-09,relay,fk,,,,,0,85
2017-10-09,relay,fm,,,1,35,19,85
2017-10-09,relay,fo,,,25,114,54,85
2017-10-09,relay,fr,,,75578,124214,107180,85
2017-10-09,relay,ga,,,68,214,131,85
2017-10-09,relay,gb,,,55911,92244,85758,85
2017-10-09,relay,gd,,,22,104,61,85
2017-10-09,relay,ge,,,573,1192,950,85
2017-10-09,relay,gf,,,85,252,165,85
2017-10-09,relay,gg,,,36,140,75,85
2017-10-09,relay,gh,,,673,1371,990,85
2017-10-09,relay,gi,,,13,79,39,85
2017-10-09,relay,gl,,,7,59,32,85
2017-10-09,relay,gm,,,16,86,49,85
2017-10-09,relay,gn,,,19,96,68,85
2017-10-09,relay,gp,,,173,435,281,85
2017-10-09,relay,gq,,,23,108,70,85
2017-10-09,relay,gr,,,3927,6982,5312,85
2017-10-09,relay,gt,,,457,978,691,85
2017-10-09,relay,gu,,,51,175,102,85
2017-10-09,relay,gw,,,0,25,10,85
2017-10-09,relay,gy,,,54,182,116,85
2017-10-09,relay,hk,,,11306,19286,11628,85
2017-10-09,relay,hn,,,282,648,463,85
2017-10-09,relay,hr,,,1567,2951,2262,85
2017-10-09,relay,ht,,,112,310,174,85
2017-10-09,relay,hu,,,3443,6163,4847,85
2017-10-09,relay,id,,,28442,47444,40571,85
2017-10-09,relay,ie,,,7215,12494,8939,85
2017-10-09,relay,il,,,6837,11863,7922,85
2017-10-09,relay,im,,,90,262,175,85
2017-10-09,relay,in,,,20185,33912,29783,85
2017-10-09,relay,iq,,,911,1798,1253,85
2017-10-09,relay,ir,,,4554,8039,6330,85
2017-10-09,relay,is,,,790,1582,1184,85
2017-10-09,relay,it,,,26150,43693,33936,85
2017-10-09,relay,je,,,51,175,99,85
2017-10-09,relay,jm,,,313,708,480,85
2017-10-09,relay,jo,,,925,1823,1405,85
2017-10-09,relay,jp,,,24702,41320,31987,85
2017-10-09,relay,ke,,,1022,1994,1465,85
2017-10-09,relay,kg,,,406,883,497,85
2017-10-09,relay,kh,,,252,591,425,85
2017-10-09,relay,ki,,,0,25,4,85
2017-10-09,relay,km,,,1,35,15,85
2017-10-09,relay,kn,,,39,149,87,85
2017-10-09,relay,kp,,,10,69,33,85
2017-10-09,relay,kr,,,5435,9520,6316,85
2017-10-09,relay,kw,,,1069,2078,1601,85
2017-10-09,relay,ky,,,26,115,54,85
2017-10-09,relay,kz,,,1643,3083,2223,85
2017-10-09,relay,la,,,93,270,182,85
2017-10-09,relay,lb,,,623,1282,869,85
2017-10-09,relay,lc,,,32,130,78,85
2017-10-09,relay,li,,,63,204,118,85
2017-10-09,relay,lk,,,536,1121,901,85
2017-10-09,relay,lr,,,79,241,152,85
2017-10-09,relay,ls,,,197,482,311,85
2017-10-09,relay,lt,,,34489,57330,5499,85
2017-10-09,relay,lu,,,1079,2096,1409,85
2017-10-09,relay,lv,,,4633,8172,7300,85
2017-10-09,relay,ly,,,351,780,508,85
2017-10-09,relay,ma,,,1712,3203,2376,85
2017-10-09,relay,mc,,,81,243,151,85
2017-10-09,relay,md,,,9328,16007,12696,85
2017-10-09,relay,me,,,207,502,319,85
2017-10-09,relay,mf,,,0,27,16,85
2017-10-09,relay,mg,,,253,592,411,85
2017-10-09,relay,mh,,,0,18,5,85
2017-10-09,relay,mk,,,540,1131,804,85
2017-10-09,relay,ml,,,421,909,139,85
2017-10-09,relay,mm,,,138,364,253,85
2017-10-09,relay,mn,,,237,561,367,85
2017-10-09,relay,mo,,,165,419,210,85
2017-10-09,relay,mp,,,3,46,16,85
2017-10-09,relay,mq,,,200,488,322,85
2017-10-09,relay,mr,,,38,144,74,85
2017-10-09,relay,ms,,,0,13,2,85
2017-10-09,relay,mt,,,243,574,408,85
2017-10-09,relay,mu,,,361,798,604,85
2017-10-09,relay,mv,,,146,380,267,85
2017-10-09,relay,mw,,,39,148,94,85
2017-10-09,relay,mx,,,8366,14411,11535,85
2017-10-09,relay,my,,,3446,6168,4768,85
2017-10-09,relay,mz,,,109,303,181,85
2017-10-09,relay,na,,,139,366,242,85
2017-10-09,relay,nc,,,194,477,322,85
2017-10-09,relay,ne,,,28,121,69,85
2017-10-09,relay,nf,,,,,1,85
2017-10-09,relay,ng,,,1173,2262,1869,85
2017-10-09,relay,ni,,,242,571,338,85
2017-10-09,relay,nl,,,77828,127868,42271,85
2017-10-09,relay,no,,,4364,7718,5705,85
2017-10-09,relay,np,,,288,658,610,85
2017-10-09,relay,nr,,,0,7,1,85
2017-10-09,relay,nz,,,2160,3975,3022,85
2017-10-09,relay,om,,,3637,6492,4995,85
2017-10-09,relay,pa,,,479,1017,716,85
2017-10-09,relay,pe,,,1614,3033,2270,85
2017-10-09,relay,pf,,,120,326,185,85
2017-10-09,relay,pg,,,90,262,173,85
2017-10-09,relay,ph,,,3085,5555,4170,85
2017-10-09,relay,pk,,,3221,5786,4328,85
2017-10-09,relay,pl,,,16295,27517,22323,85
2017-10-09,relay,pm,,,3,45,16,85
2017-10-09,relay,pr,,,54,183,156,85
2017-10-09,relay,ps,,,269,623,427,85
2017-10-09,relay,pt,,,4077,7233,5500,85
2017-10-09,relay,pw,,,0,18,10,85
2017-10-09,relay,py,,,439,944,759,85
2017-10-09,relay,qa,,,1194,2298,1824,85
2017-10-09,relay,re,,,414,898,637,85
2017-10-09,relay,ro,,,15227,25760,23080,85
2017-10-09,relay,rs,,,2000,3700,2769,85
2017-10-09,relay,ru,,,171975,280393,225254,85
2017-10-09,relay,rw,,,92,267,174,85
2017-10-09,relay,sa,,,4075,7231,5469,85
2017-10-09,relay,sb,,,3,45,22,85
2017-10-09,relay,sc,,,37351,62001,3954,85
2017-10-09,relay,sd,,,334,748,503,85
2017-10-09,relay,se,,,11480,19572,15309,85
2017-10-09,relay,sg,,,5602,9798,7583,85
2017-10-09,relay,si,,,1168,2254,1685,85
2017-10-09,relay,sk,,,2326,4260,3199,85
2017-10-09,relay,sl,,,21,100,55,85
2017-10-09,relay,sm,,,3,41,13,85
2017-10-09,relay,sn,,,306,695,489,85
2017-10-09,relay,so,,,43,158,101,85
2017-10-09,relay,sr,,,94,272,157,85
2017-10-09,relay,ss,,,28,120,64,85
2017-10-09,relay,st,,,0,18,3,85
2017-10-09,relay,sv,,,336,751,520,85
2017-10-09,relay,sx,,,0,27,18,85
2017-10-09,relay,sy,,,595,1230,842,85
2017-10-09,relay,sz,,,10,69,41,85
2017-10-09,relay,tc,,,3,42,19,85
2017-10-09,relay,td,,,17,89,44,85
2017-10-09,relay,tg,,,56,188,104,85
2017-10-09,relay,th,,,3780,6734,5136,85
2017-10-09,relay,tj,,,127,341,230,85
2017-10-09,relay,tl,,,3,41,13,85
2017-10-09,relay,tm,,,2,37,23,85
2017-10-09,relay,tn,,,1318,2515,1904,85
2017-10-09,relay,to,,,0,27,9,85
2017-10-09,relay,tr,,,2731,4952,4714,85
2017-10-09,relay,tt,,,370,816,582,85
2017-10-09,relay,tw,,,18775,31597,22827,85
2017-10-09,relay,tz,,,194,478,337,85
2017-10-09,relay,ua,,,133339,217865,172073,85
2017-10-09,relay,ug,,,247,580,324,85
2017-10-09,relay,us,,,335595,544722,415258,85
2017-10-09,relay,uy,,,813,1624,1115,85
2017-10-09,relay,uz,,,523,1099,766,85
2017-10-09,relay,va,,,0,13,0,85
2017-10-09,relay,vc,,,9,65,26,85
2017-10-09,relay,ve,,,2566,4671,3669,85
2017-10-09,relay,vg,,,1,35,10,85
2017-10-09,relay,vi,,,0,21,6,85
2017-10-09,relay,vn,,,3297,5915,4538,85
2017-10-09,relay,vu,,,2,38,14,85
2017-10-09,relay,wf,,,0,13,12,85
2017-10-09,relay,ws,,,0,18,7,85
2017-10-09,relay,xk,,,15,85,50,85
2017-10-09,relay,ye,,,291,666,425,85
2017-10-09,relay,yt,,,11,74,27,85
2017-10-09,relay,za,,,3230,5801,4705,85
2017-10-09,relay,zm,,,108,301,209,85
2017-10-09,relay,zw,,,189,467,301,85
2017-10-09,relay,,,,,,2420662,85
2017-10-09,relay,??,,,,,44061,85
2017-10-09,bridge,a1,,,,,1,69
2017-10-09,bridge,a2,,,,,0,69
2017-10-09,bridge,ad,,,,,1,69
2017-10-09,bridge,ae,,,,,367,69
2017-10-09,bridge,af,,,,,8,69
2017-10-09,bridge,ag,,,,,2,69
2017-10-09,bridge,al,,,,,23,69
2017-10-09,bridge,am,,,,,9,69
2017-10-09,bridge,ao,,,,,14,69
2017-10-09,bridge,ar,,,,,117,69
2017-10-09,bridge,as,,,,,1,69
2017-10-09,bridge,at,,,,,168,69
2017-10-09,bridge,au,,,,,476,69
2017-10-09,bridge,aw,,,,,1,69
2017-10-09,bridge,ax,,,,,0,69
2017-10-09,bridge,az,,,,,19,69
2017-10-09,bridge,ba,,,,,11,69
2017-10-09,bridge,bb,,,,,4,69
2017-10-09,bridge,bd,,,,,223,69
2017-10-09,bridge,be,,,,,115,69
2017-10-09,bridge,bf,,,,,1,69
2017-10-09,bridge,bg,,,,,60,69
2017-10-09,bridge,bh,,,,,18,69
2017-10-09,bridge,bi,,,,,2,69
2017-10-09,bridge,bj,,,,,4,69
2017-10-09,bridge,bm,,,,,3,69
2017-10-09,bridge,bn,,,,,4,69
2017-10-09,bridge,bo,,,,,26,69
2017-10-09,bridge,br,,,,,4029,69
2017-10-09,bridge,bs,,,,,2,69
2017-10-09,bridge,bt,,,,,1,69
2017-10-09,bridge,bw,,,,,4,69
2017-10-09,bridge,by,,,,,1268,69
2017-10-09,bridge,bz,,,,,1,69
2017-10-09,bridge,ca,,,,,508,69
2017-10-09,bridge,cd,,,,,8,69
2017-10-09,bridge,cf,,,,,1,69
2017-10-09,bridge,cg,,,,,1,69
2017-10-09,bridge,ch,,,,,401,69
2017-10-09,bridge,ci,,,,,14,69
2017-10-09,bridge,cl,,,,,73,69
2017-10-09,bridge,cm,,,,,23,69
2017-10-09,bridge,cn,,,,,1158,69
2017-10-09,bridge,co,,,,,125,69
